number,time,event,station
682,648.2086172536282,Ambulance return to hub,Ambulance 7.4
682,660.7086172536282,Task complete,Ambulance 7.4
683,649.8477180628875,Ambulance return to hub,Ambulance 2.1
683,662.3477180628875,Task complete,Ambulance 2.1
684,650.0005517783122,Ambulance return to hub,Ambulance 7.2
684,662.5005517783122,Task complete,Ambulance 7.2
685,650.1755289323218,Ambulance return to hub,Ambulance 3.2
685,662.6755289323218,Task complete,Ambulance 3.2
686,650.7422048314136,Ambulance return to hub,Ambulance 4.1
686,663.2422048314136,Task complete,Ambulance 4.1
687,651.4556429119668,Ambulance return to hub,Ambulance 6.4
687,663.9556429119668,Task complete,Ambulance 6.4
688,651.5692027172893,Ambulance return to hub,Ambulance 6.1
688,664.0692027172893,Task complete,Ambulance 6.1
689,651.967931959361,Ambulance return to hub,Ambulance 2.3
689,664.467931959361,Task complete,Ambulance 2.3
690,652.1913712340813,Ambulance return to hub,Ambulance 7.1
690,664.6913712340813,Task complete,Ambulance 7.1
691,654.0517919899972,Ambulance return to hub,Ambulance 5.4
691,666.5517919899972,Task complete,Ambulance 5.4
692,654.2002375485358,Ambulance return to hub,Ambulance 5.5
692,666.7002375485358,Task complete,Ambulance 5.5
693,654.6070480202591,Ambulance return to hub,Ambulance 3.1
693,667.1070480202591,Task complete,Ambulance 3.1
694,655.0484420501919,Ambulance return to hub,Ambulance 2.4
694,667.5484420501919,Task complete,Ambulance 2.4
695,656.3142486735863,Ambulance return to hub,Ambulance 5.2
695,668.8142486735863,Task complete,Ambulance 5.2
696,656.6334580844307,Ambulance return to hub,Ambulance 2.2
696,669.1334580844307,Task complete,Ambulance 2.2
697,657.0124257419834,Ambulance return to hub,Ambulance 2.5
697,669.5124257419834,Task complete,Ambulance 2.5
698,658.5221306902791,Ambulance return to hub,Ambulance 3.3
698,671.0221306902791,Task complete,Ambulance 3.3
699,658.9448595394971,Ambulance return to hub,Ambulance 3.5
699,671.4448595394971,Task complete,Ambulance 3.5
700,659.2866287328072,Ambulance return to hub,Ambulance 4.5
700,671.7866287328072,Task complete,Ambulance 4.5
701,660.500090827268,Ambulance return to hub,Ambulance 5.1
701,673.000090827268,Task complete,Ambulance 5.1
702,662.3477180628875,Ambulance return to hub,Ambulance 2.1
702,674.8477180628875,Task complete,Ambulance 2.1
703,662.6755289323218,Ambulance return to hub,Ambulance 3.2
703,675.1755289323218,Task complete,Ambulance 3.2
704,663.2422048314136,Ambulance return to hub,Ambulance 4.1
704,675.7422048314136,Task complete,Ambulance 4.1
705,663.9556429119668,Ambulance return to hub,Ambulance 6.4
705,676.4556429119668,Task complete,Ambulance 6.4
706,664.0692027172893,Ambulance return to hub,Ambulance 6.1
706,676.5692027172893,Task complete,Ambulance 6.1
707,664.467931959361,Ambulance return to hub,Ambulance 2.3
707,676.967931959361,Task complete,Ambulance 2.3
708,666.5517919899972,Ambulance return to hub,Ambulance 5.4
708,679.0517919899972,Task complete,Ambulance 5.4
709,666.7002375485358,Ambulance return to hub,Ambulance 5.5
709,679.2002375485358,Task complete,Ambulance 5.5
710,667.1070480202591,Ambulance return to hub,Ambulance 3.1
710,679.6070480202591,Task complete,Ambulance 3.1
711,667.5484420501919,Ambulance return to hub,Ambulance 2.4
711,680.0484420501919,Task complete,Ambulance 2.4
712,654.3896408332515,New patient priority B,Region 4
712,656.2292597447407,Ambulance dispatched,Ambulance 4.3
712,680.2919635297069,Task complete,Ambulance 4.3
713,668.8142486735863,Ambulance return to hub,Ambulance 5.2
713,681.3142486735863,Task complete,Ambulance 5.2
714,669.1334580844307,Ambulance return to hub,Ambulance 2.2
714,681.6334580844307,Task complete,Ambulance 2.2
715,669.5124257419834,Ambulance return to hub,Ambulance 2.5
715,682.0124257419834,Task complete,Ambulance 2.5
716,671.0221306902791,Ambulance return to hub,Ambulance 3.3
716,683.5221306902791,Task complete,Ambulance 3.3
717,671.4448595394971,Ambulance return to hub,Ambulance 3.5
717,683.9448595394971,Task complete,Ambulance 3.5
718,671.7866287328072,Ambulance return to hub,Ambulance 4.5
718,684.2866287328072,Task complete,Ambulance 4.5
719,673.000090827268,Ambulance return to hub,Ambulance 5.1
719,685.500090827268,Task complete,Ambulance 5.1
720,674.8477180628875,Ambulance return to hub,Ambulance 2.1
720,687.3477180628875,Task complete,Ambulance 2.1
721,675.1755289323218,Ambulance return to hub,Ambulance 3.2
721,687.6755289323218,Task complete,Ambulance 3.2
722,675.7422048314136,Ambulance return to hub,Ambulance 4.1
722,688.2422048314136,Task complete,Ambulance 4.1
723,676.4556429119668,Ambulance return to hub,Ambulance 6.4
723,688.9556429119668,Task complete,Ambulance 6.4
724,676.5692027172893,Ambulance return to hub,Ambulance 6.1
724,689.0692027172893,Task complete,Ambulance 6.1
725,676.967931959361,Ambulance return to hub,Ambulance 2.3
725,689.467931959361,Task complete,Ambulance 2.3
726,661.6232363456747,New patient priority A1,Region 7
726,662.5005517783122,Ambulance dispatched,Ambulance 7.2
726,690.9813280586319,Task complete,Ambulance 7.2
727,679.0517919899972,Ambulance return to hub,Ambulance 5.4
727,691.5517919899972,Task complete,Ambulance 5.4
728,679.2002375485358,Ambulance return to hub,Ambulance 5.5
728,691.7002375485358,Task complete,Ambulance 5.5
729,679.6070480202591,Ambulance return to hub,Ambulance 3.1
729,692.1070480202591,Task complete,Ambulance 3.1
730,680.0484420501919,Ambulance return to hub,Ambulance 2.4
730,692.5484420501919,Task complete,Ambulance 2.4
731,680.2919635297069,Ambulance return to hub,Ambulance 4.3
731,692.7919635297069,Task complete,Ambulance 4.3
732,663.1962958135172,New patient priority A1,Region 7
732,664.6913712340813,Ambulance dispatched,Ambulance 7.1
732,693.0535468490311,Task complete,Ambulance 7.1
733,681.3142486735863,Ambulance return to hub,Ambulance 5.2
733,693.8142486735863,Task complete,Ambulance 5.2
734,681.6334580844307,Ambulance return to hub,Ambulance 2.2
734,694.1334580844307,Task complete,Ambulance 2.2
735,682.0124257419834,Ambulance return to hub,Ambulance 2.5
735,694.5124257419834,Task complete,Ambulance 2.5
736,683.5221306902791,Ambulance return to hub,Ambulance 3.3
736,696.0221306902791,Task complete,Ambulance 3.3
737,683.9448595394971,Ambulance return to hub,Ambulance 3.5
737,696.4448595394971,Task complete,Ambulance 3.5
738,684.2866287328072,Ambulance return to hub,Ambulance 4.5
738,696.7866287328072,Task complete,Ambulance 4.5
739,658.540767967452,New patient priority A2,Region 7
739,660.7086172536282,Ambulance dispatched,Ambulance 7.4
739,697.7449493403759,Task complete,Ambulance 7.4
740,685.500090827268,Ambulance return to hub,Ambulance 5.1
740,698.000090827268,Task complete,Ambulance 5.1
741,648.0060980531669,New patient priority A1,Region 5
741,651.6062504192989,Ambulance dispatched,Ambulance 5.3
741,698.1767113997433,Task complete,Ambulance 5.3
742,619.4775280732629,New patient priority A2,Region 6
742,623.5368242791665,Ambulance dispatched,Ambulance 6.2
742,698.9327189362565,Task complete,Ambulance 6.2
743,687.3477180628875,Ambulance return to hub,Ambulance 2.1
743,699.8477180628875,Task complete,Ambulance 2.1
744,687.6755289323218,Ambulance return to hub,Ambulance 3.2
744,700.1755289323218,Task complete,Ambulance 3.2
745,688.2422048314136,Ambulance return to hub,Ambulance 4.1
745,700.7422048314136,Task complete,Ambulance 4.1
746,688.9556429119668,Ambulance return to hub,Ambulance 6.4
746,701.4556429119668,Task complete,Ambulance 6.4
747,689.0692027172893,Ambulance return to hub,Ambulance 6.1
747,701.5692027172893,Task complete,Ambulance 6.1
748,689.467931959361,Ambulance return to hub,Ambulance 2.3
748,701.967931959361,Task complete,Ambulance 2.3
749,691.7002375485358,Ambulance return to hub,Ambulance 5.5
749,704.2002375485358,Task complete,Ambulance 5.5
750,692.1070480202591,Ambulance return to hub,Ambulance 3.1
750,704.6070480202591,Task complete,Ambulance 3.1
751,692.5484420501919,Ambulance return to hub,Ambulance 2.4
751,705.0484420501919,Task complete,Ambulance 2.4
752,692.7919635297069,Ambulance return to hub,Ambulance 4.3
752,705.2919635297069,Task complete,Ambulance 4.3
753,693.8142486735863,Ambulance return to hub,Ambulance 5.2
753,706.3142486735863,Task complete,Ambulance 5.2
754,694.1334580844307,Ambulance return to hub,Ambulance 2.2
754,706.6334580844307,Task complete,Ambulance 2.2
755,639.8733512918682,New patient priority B,Region 6
755,640.8319631079765,Ambulance dispatched,Ambulance 6.3
755,706.9545676162397,Task complete,Ambulance 6.3
756,694.5124257419834,Ambulance return to hub,Ambulance 2.5
756,707.0124257419834,Task complete,Ambulance 2.5
757,696.0221306902791,Ambulance return to hub,Ambulance 3.3
757,708.5221306902791,Task complete,Ambulance 3.3
758,696.4448595394971,Ambulance return to hub,Ambulance 3.5
758,708.9448595394971,Task complete,Ambulance 3.5
759,696.7866287328072,Ambulance return to hub,Ambulance 4.5
759,709.2866287328072,Task complete,Ambulance 4.5
760,697.7449493403759,Ambulance return to hub,Ambulance 7.4
760,710.2449493403759,Task complete,Ambulance 7.4
761,698.1767113997433,Ambulance return to hub,Ambulance 5.3
761,710.6767113997433,Task complete,Ambulance 5.3
762,698.9327189362565,Ambulance return to hub,Ambulance 6.2
762,711.4327189362565,Task complete,Ambulance 6.2
763,699.8477180628875,Ambulance return to hub,Ambulance 2.1
763,712.3477180628875,Task complete,Ambulance 2.1
764,700.1755289323218,Ambulance return to hub,Ambulance 3.2
764,712.6755289323218,Task complete,Ambulance 3.2
765,700.7422048314136,Ambulance return to hub,Ambulance 4.1
765,713.2422048314136,Task complete,Ambulance 4.1
766,701.4556429119668,Ambulance return to hub,Ambulance 6.4
766,713.9556429119668,Task complete,Ambulance 6.4
767,701.5692027172893,Ambulance return to hub,Ambulance 6.1
767,714.0692027172893,Task complete,Ambulance 6.1
768,701.967931959361,Ambulance return to hub,Ambulance 2.3
768,714.467931959361,Task complete,Ambulance 2.3
769,704.2002375485358,Ambulance return to hub,Ambulance 5.5
769,716.7002375485358,Task complete,Ambulance 5.5
770,704.6070480202591,Ambulance return to hub,Ambulance 3.1
770,717.1070480202591,Task complete,Ambulance 3.1
771,705.0484420501919,Ambulance return to hub,Ambulance 2.4
771,717.5484420501919,Task complete,Ambulance 2.4
772,706.3142486735863,Ambulance return to hub,Ambulance 5.2
772,718.8142486735863,Task complete,Ambulance 5.2
773,706.6334580844307,Ambulance return to hub,Ambulance 2.2
773,719.1334580844307,Task complete,Ambulance 2.2
774,694.1188287182893,New patient priority A1,Region 5
774,698.000090827268,Ambulance dispatched,Ambulance 5.1
774,719.4949746368036,Task complete,Ambulance 5.1
775,707.0124257419834,Ambulance return to hub,Ambulance 2.5
775,719.5124257419834,Task complete,Ambulance 2.5
776,679.6270739325981,New patient priority B,Region 7
776,690.9813280586319,Ambulance dispatched,Ambulance 7.2
776,720.403291551974,Task complete,Ambulance 7.2
777,708.5221306902791,Ambulance return to hub,Ambulance 3.3
777,721.0221306902791,Task complete,Ambulance 3.3
778,708.9448595394971,Ambulance return to hub,Ambulance 3.5
778,721.4448595394971,Task complete,Ambulance 3.5
779,709.2866287328072,Ambulance return to hub,Ambulance 4.5
779,721.7866287328072,Task complete,Ambulance 4.5
780,710.2449493403759,Ambulance return to hub,Ambulance 7.4
780,722.7449493403759,Task complete,Ambulance 7.4
781,691.424356727219,New patient priority A1,Region 5
781,691.5517919899972,Ambulance dispatched,Ambulance 5.4
781,723.0896456787866,Task complete,Ambulance 5.4
782,710.6767113997433,Ambulance return to hub,Ambulance 5.3
782,723.1767113997433,Task complete,Ambulance 5.3
783,712.3477180628875,Ambulance return to hub,Ambulance 2.1
783,724.8477180628875,Task complete,Ambulance 2.1
784,712.6755289323218,Ambulance return to hub,Ambulance 3.2
784,725.1755289323218,Task complete,Ambulance 3.2
785,713.2422048314136,Ambulance return to hub,Ambulance 4.1
785,725.7422048314136,Task complete,Ambulance 4.1
786,713.9556429119668,Ambulance return to hub,Ambulance 6.4
786,726.4556429119668,Task complete,Ambulance 6.4
787,714.0692027172893,Ambulance return to hub,Ambulance 6.1
787,726.5692027172893,Task complete,Ambulance 6.1
788,714.467931959361,Ambulance return to hub,Ambulance 2.3
788,726.967931959361,Task complete,Ambulance 2.3
789,716.7002375485358,Ambulance return to hub,Ambulance 5.5
789,729.2002375485358,Task complete,Ambulance 5.5
790,717.1070480202591,Ambulance return to hub,Ambulance 3.1
790,729.6070480202591,Task complete,Ambulance 3.1
791,717.5484420501919,Ambulance return to hub,Ambulance 2.4
791,730.0484420501919,Task complete,Ambulance 2.4
792,718.8142486735863,Ambulance return to hub,Ambulance 5.2
792,731.3142486735863,Task complete,Ambulance 5.2
793,719.1334580844307,Ambulance return to hub,Ambulance 2.2
793,731.6334580844307,Task complete,Ambulance 2.2
794,719.4949746368036,Ambulance return to hub,Ambulance 5.1
794,731.9949746368036,Task complete,Ambulance 5.1
795,719.5124257419834,Ambulance return to hub,Ambulance 2.5
795,732.0124257419834,Task complete,Ambulance 2.5
796,720.403291551974,Ambulance return to hub,Ambulance 7.2
796,732.903291551974,Task complete,Ambulance 7.2
797,721.0221306902791,Ambulance return to hub,Ambulance 3.3
797,733.5221306902791,Task complete,Ambulance 3.3
798,721.4448595394971,Ambulance return to hub,Ambulance 3.5
798,733.9448595394971,Task complete,Ambulance 3.5
799,721.7866287328072,Ambulance return to hub,Ambulance 4.5
799,734.2866287328072,Task complete,Ambulance 4.5
800,722.7449493403759,Ambulance return to hub,Ambulance 7.4
800,735.2449493403759,Task complete,Ambulance 7.4
801,723.0896456787866,Ambulance return to hub,Ambulance 5.4
801,735.5896456787866,Task complete,Ambulance 5.4
802,723.1767113997433,Ambulance return to hub,Ambulance 5.3
802,735.6767113997433,Task complete,Ambulance 5.3
803,705.4334826250382,New patient priority A1,Region 1
803,705.4334826250382,Ambulance dispatched,Ambulance 1.1
803,736.0370586222031,Task complete,Ambulance 1.1
804,725.1755289323218,Ambulance return to hub,Ambulance 3.2
804,737.6755289323218,Task complete,Ambulance 3.2
805,725.7422048314136,Ambulance return to hub,Ambulance 4.1
805,738.2422048314136,Task complete,Ambulance 4.1
806,726.5692027172893,Ambulance return to hub,Ambulance 6.1
806,739.0692027172893,Task complete,Ambulance 6.1
807,726.967931959361,Ambulance return to hub,Ambulance 2.3
807,739.467931959361,Task complete,Ambulance 2.3
808,729.2002375485358,Ambulance return to hub,Ambulance 5.5
808,741.7002375485358,Task complete,Ambulance 5.5
809,729.6070480202591,Ambulance return to hub,Ambulance 3.1
809,742.1070480202591,Task complete,Ambulance 3.1
810,730.0484420501919,Ambulance return to hub,Ambulance 2.4
810,742.5484420501919,Task complete,Ambulance 2.4
811,731.3142486735863,Ambulance return to hub,Ambulance 5.2
811,743.8142486735863,Task complete,Ambulance 5.2
812,731.6334580844307,Ambulance return to hub,Ambulance 2.2
812,744.1334580844307,Task complete,Ambulance 2.2
813,731.9949746368036,Ambulance return to hub,Ambulance 5.1
813,744.4949746368036,Task complete,Ambulance 5.1
814,732.0124257419834,Ambulance return to hub,Ambulance 2.5
814,744.5124257419834,Task complete,Ambulance 2.5
815,732.903291551974,Ambulance return to hub,Ambulance 7.2
815,745.403291551974,Task complete,Ambulance 7.2
816,733.5221306902791,Ambulance return to hub,Ambulance 3.3
816,746.0221306902791,Task complete,Ambulance 3.3
817,733.9448595394971,Ambulance return to hub,Ambulance 3.5
817,746.4448595394971,Task complete,Ambulance 3.5
818,704.0471600840178,New patient priority A1,Region 6
818,706.9545676162397,Ambulance dispatched,Ambulance 6.3
818,746.5871849105396,Task complete,Ambulance 6.3
819,734.2866287328072,Ambulance return to hub,Ambulance 4.5
819,746.7866287328072,Task complete,Ambulance 4.5
820,724.5199553486085,New patient priority A2,Region 6
820,726.4556429119668,Ambulance dispatched,Ambulance 6.4
820,747.7425810840246,Task complete,Ambulance 6.4
821,735.2449493403759,Ambulance return to hub,Ambulance 7.4
821,747.7449493403759,Task complete,Ambulance 7.4
822,735.5896456787866,Ambulance return to hub,Ambulance 5.4
822,748.0896456787866,Task complete,Ambulance 5.4
823,735.6767113997433,Ambulance return to hub,Ambulance 5.3
823,748.1767113997433,Task complete,Ambulance 5.3
824,737.6755289323218,Ambulance return to hub,Ambulance 3.2
824,750.1755289323218,Task complete,Ambulance 3.2
825,739.0692027172893,Ambulance return to hub,Ambulance 6.1
825,751.5692027172893,Task complete,Ambulance 6.1
826,742.1070480202591,Ambulance return to hub,Ambulance 3.1
826,754.6070480202591,Task complete,Ambulance 3.1
827,708.2357435495347,New patient priority A1,Region 6
827,711.4327189362565,Ambulance dispatched,Ambulance 6.2
827,754.7526896880223,Task complete,Ambulance 6.2
828,742.5484420501919,Ambulance return to hub,Ambulance 2.4
828,755.0484420501919,Task complete,Ambulance 2.4
829,744.1334580844307,Ambulance return to hub,Ambulance 2.2
829,756.6334580844307,Task complete,Ambulance 2.2
830,744.4949746368036,Ambulance return to hub,Ambulance 5.1
830,756.9949746368036,Task complete,Ambulance 5.1
831,744.5124257419834,Ambulance return to hub,Ambulance 2.5
831,757.0124257419834,Task complete,Ambulance 2.5
832,746.0221306902791,Ambulance return to hub,Ambulance 3.3
832,758.5221306902791,Task complete,Ambulance 3.3
833,746.4448595394971,Ambulance return to hub,Ambulance 3.5
833,758.9448595394971,Task complete,Ambulance 3.5
834,746.5871849105396,Ambulance return to hub,Ambulance 6.3
834,759.0871849105396,Task complete,Ambulance 6.3
835,746.7866287328072,Ambulance return to hub,Ambulance 4.5
835,759.2866287328072,Task complete,Ambulance 4.5
836,747.7425810840246,Ambulance return to hub,Ambulance 6.4
836,760.2425810840246,Task complete,Ambulance 6.4
837,748.0896456787866,Ambulance return to hub,Ambulance 5.4
837,760.5896456787866,Task complete,Ambulance 5.4
838,748.1767113997433,Ambulance return to hub,Ambulance 5.3
838,760.6767113997433,Task complete,Ambulance 5.3
839,690.4822797723953,New patient priority A2,Region 7
839,693.0535468490311,Ambulance dispatched,Ambulance 7.1
839,760.7521116445357,Task complete,Ambulance 7.1
840,751.5692027172893,Ambulance return to hub,Ambulance 6.1
840,764.0692027172893,Task complete,Ambulance 6.1
841,695.1408613506409,New patient priority A2,Region 1
841,695.1408613506409,Ambulance dispatched,Ambulance 1.2
841,765.8213877359443,Task complete,Ambulance 1.2
842,754.6070480202591,Ambulance return to hub,Ambulance 3.1
842,767.1070480202591,Task complete,Ambulance 3.1
843,754.7526896880223,Ambulance return to hub,Ambulance 6.2
843,767.2526896880223,Task complete,Ambulance 6.2
844,755.0484420501919,Ambulance return to hub,Ambulance 2.4
844,767.5484420501919,Task complete,Ambulance 2.4
845,740.9569938192523,New patient priority B,Region 5
845,743.8142486735863,Ambulance dispatched,Ambulance 5.2
845,768.333884500448,Task complete,Ambulance 5.2
846,738.1265189355674,New patient priority B,Region 5
846,741.7002375485358,Ambulance dispatched,Ambulance 5.5
846,768.4334331311585,Task complete,Ambulance 5.5
847,735.9632190289932,New patient priority A1,Region 7
847,745.403291551974,Ambulance dispatched,Ambulance 7.2
847,768.8002884579665,Task complete,Ambulance 7.2
848,756.6334580844307,Ambulance return to hub,Ambulance 2.2
848,769.1334580844307,Task complete,Ambulance 2.2
849,756.9949746368036,Ambulance return to hub,Ambulance 5.1
849,769.4949746368036,Task complete,Ambulance 5.1
850,757.0124257419834,Ambulance return to hub,Ambulance 2.5
850,769.5124257419834,Task complete,Ambulance 2.5
851,742.0852986205299,New patient priority B,Region 7
851,747.7449493403759,Ambulance dispatched,Ambulance 7.4
851,770.1967071054651,Task complete,Ambulance 7.4
852,758.5221306902791,Ambulance return to hub,Ambulance 3.3
852,771.0221306902791,Task complete,Ambulance 3.3
853,663.8539403439854,New patient priority A1,Region 1
853,663.8539403439854,Ambulance dispatched,Ambulance 1.5
853,771.2189585329704,Task complete,Ambulance 1.5
854,758.9448595394971,Ambulance return to hub,Ambulance 3.5
854,771.4448595394971,Task complete,Ambulance 3.5
855,759.0871849105396,Ambulance return to hub,Ambulance 6.3
855,771.5871849105396,Task complete,Ambulance 6.3
856,759.2866287328072,Ambulance return to hub,Ambulance 4.5
856,771.7866287328072,Task complete,Ambulance 4.5
857,760.2425810840246,Ambulance return to hub,Ambulance 6.4
857,772.7425810840246,Task complete,Ambulance 6.4
858,760.5896456787866,Ambulance return to hub,Ambulance 5.4
858,773.0896456787866,Task complete,Ambulance 5.4
859,760.6767113997433,Ambulance return to hub,Ambulance 5.3
859,773.1767113997433,Task complete,Ambulance 5.3
860,747.5997829553171,New patient priority B,Region 3
860,750.1755289323218,Ambulance dispatched,Ambulance 3.2
860,773.56547842427,Task complete,Ambulance 3.2
861,764.0692027172893,Ambulance return to hub,Ambulance 6.1
861,776.5692027172893,Task complete,Ambulance 6.1
862,767.1070480202591,Ambulance return to hub,Ambulance 3.1
862,779.6070480202591,Task complete,Ambulance 3.1
863,767.2526896880223,Ambulance return to hub,Ambulance 6.2
863,779.7526896880223,Task complete,Ambulance 6.2
864,767.5484420501919,Ambulance return to hub,Ambulance 2.4
864,780.0484420501919,Task complete,Ambulance 2.4
865,768.333884500448,Ambulance return to hub,Ambulance 5.2
865,780.833884500448,Task complete,Ambulance 5.2
866,768.4334331311585,Ambulance return to hub,Ambulance 5.5
866,780.9334331311585,Task complete,Ambulance 5.5
867,769.1334580844307,Ambulance return to hub,Ambulance 2.2
867,781.6334580844307,Task complete,Ambulance 2.2
868,769.4949746368036,Ambulance return to hub,Ambulance 5.1
868,781.9949746368036,Task complete,Ambulance 5.1
869,769.5124257419834,Ambulance return to hub,Ambulance 2.5
869,782.0124257419834,Task complete,Ambulance 2.5
870,770.1967071054651,Ambulance return to hub,Ambulance 7.4
870,782.6967071054651,Task complete,Ambulance 7.4
871,771.0221306902791,Ambulance return to hub,Ambulance 3.3
871,783.5221306902791,Task complete,Ambulance 3.3
872,771.4448595394971,Ambulance return to hub,Ambulance 3.5
872,783.9448595394971,Task complete,Ambulance 3.5
873,771.5871849105396,Ambulance return to hub,Ambulance 6.3
873,784.0871849105396,Task complete,Ambulance 6.3
874,771.7866287328072,Ambulance return to hub,Ambulance 4.5
874,784.2866287328072,Task complete,Ambulance 4.5
875,772.7425810840246,Ambulance return to hub,Ambulance 6.4
875,785.2425810840246,Task complete,Ambulance 6.4
876,773.1767113997433,Ambulance return to hub,Ambulance 5.3
876,785.6767113997433,Task complete,Ambulance 5.3
877,701.893690670402,New patient priority B,Region 4
877,705.2919635297069,Ambulance dispatched,Ambulance 4.3
877,788.8258448736775,Task complete,Ambulance 4.3
878,736.7605513152743,New patient priority A1,Region 2
878,739.467931959361,Ambulance dispatched,Ambulance 2.3
878,789.9075266323953,Task complete,Ambulance 2.3
879,582.8373053632566,New patient priority A2,Region 1
879,582.8373053632566,Ambulance dispatched,Ambulance 1.3
879,791.1809300765112,Task complete,Ambulance 1.3
880,779.6070480202591,Ambulance return to hub,Ambulance 3.1
880,792.1070480202591,Task complete,Ambulance 3.1
881,779.7526896880223,Ambulance return to hub,Ambulance 6.2
881,792.2526896880223,Task complete,Ambulance 6.2
882,780.9334331311585,Ambulance return to hub,Ambulance 5.5
882,793.4334331311585,Task complete,Ambulance 5.5
883,781.6334580844307,Ambulance return to hub,Ambulance 2.2
883,794.1334580844307,Task complete,Ambulance 2.2
884,781.9949746368036,Ambulance return to hub,Ambulance 5.1
884,794.4949746368036,Task complete,Ambulance 5.1
885,782.0124257419834,Ambulance return to hub,Ambulance 2.5
885,794.5124257419834,Task complete,Ambulance 2.5
886,782.6967071054651,Ambulance return to hub,Ambulance 7.4
886,795.1967071054651,Task complete,Ambulance 7.4
887,783.5221306902791,Ambulance return to hub,Ambulance 3.3
887,796.0221306902791,Task complete,Ambulance 3.3
888,783.9448595394971,Ambulance return to hub,Ambulance 3.5
888,796.4448595394971,Task complete,Ambulance 3.5
889,784.0871849105396,Ambulance return to hub,Ambulance 6.3
889,796.5871849105396,Task complete,Ambulance 6.3
890,784.2866287328072,Ambulance return to hub,Ambulance 4.5
890,796.7866287328072,Task complete,Ambulance 4.5
891,785.2425810840246,Ambulance return to hub,Ambulance 6.4
891,797.7425810840246,Task complete,Ambulance 6.4
892,785.6767113997433,Ambulance return to hub,Ambulance 5.3
892,798.1767113997433,Task complete,Ambulance 5.3
893,772.9729792164085,New patient priority A2,Region 6
893,776.5692027172893,Ambulance dispatched,Ambulance 6.1
893,801.0679897848294,Task complete,Ambulance 6.1
894,788.8258448736775,Ambulance return to hub,Ambulance 4.3
894,801.3258448736775,Task complete,Ambulance 4.3
895,789.9075266323953,Ambulance return to hub,Ambulance 2.3
895,802.4075266323953,Task complete,Ambulance 2.3
896,792.1070480202591,Ambulance return to hub,Ambulance 3.1
896,804.6070480202591,Task complete,Ambulance 3.1
897,792.2526896880223,Ambulance return to hub,Ambulance 6.2
897,804.7526896880223,Task complete,Ambulance 6.2
898,793.4334331311585,Ambulance return to hub,Ambulance 5.5
898,805.9334331311585,Task complete,Ambulance 5.5
899,771.317049327105,New patient priority B,Region 5
899,773.0896456787866,Ambulance dispatched,Ambulance 5.4
899,805.9764230851895,Task complete,Ambulance 5.4
900,794.4949746368036,Ambulance return to hub,Ambulance 5.1
900,806.9949746368036,Task complete,Ambulance 5.1
901,795.1967071054651,Ambulance return to hub,Ambulance 7.4
901,807.6967071054651,Task complete,Ambulance 7.4
902,796.0221306902791,Ambulance return to hub,Ambulance 3.3
902,808.5221306902791,Task complete,Ambulance 3.3
903,796.4448595394971,Ambulance return to hub,Ambulance 3.5
903,808.9448595394971,Task complete,Ambulance 3.5
904,796.5871849105396,Ambulance return to hub,Ambulance 6.3
904,809.0871849105396,Task complete,Ambulance 6.3
905,796.7866287328072,Ambulance return to hub,Ambulance 4.5
905,809.2866287328072,Task complete,Ambulance 4.5
906,797.7425810840246,Ambulance return to hub,Ambulance 6.4
906,810.2425810840246,Task complete,Ambulance 6.4
907,798.1767113997433,Ambulance return to hub,Ambulance 5.3
907,810.6767113997433,Task complete,Ambulance 5.3
908,801.3258448736775,Ambulance return to hub,Ambulance 4.3
908,813.8258448736775,Task complete,Ambulance 4.3
909,779.7227660048702,New patient priority A1,Region 5
909,780.833884500448,Ambulance dispatched,Ambulance 5.2
909,816.8698992825389,Task complete,Ambulance 5.2
910,804.6070480202591,Ambulance return to hub,Ambulance 3.1
910,817.1070480202591,Task complete,Ambulance 3.1
911,804.7526896880223,Ambulance return to hub,Ambulance 6.2
911,817.2526896880223,Task complete,Ambulance 6.2
912,780.515597353732,New patient priority B,Region 1
912,780.515597353732,Ambulance dispatched,Ambulance 1.1
912,818.3138653294753,Task complete,Ambulance 1.1
913,805.9334331311585,Ambulance return to hub,Ambulance 5.5
913,818.4334331311585,Task complete,Ambulance 5.5
914,805.9764230851895,Ambulance return to hub,Ambulance 5.4
914,818.4764230851895,Task complete,Ambulance 5.4
915,806.9949746368036,Ambulance return to hub,Ambulance 5.1
915,819.4949746368036,Task complete,Ambulance 5.1
916,807.6967071054651,Ambulance return to hub,Ambulance 7.4
916,820.1967071054651,Task complete,Ambulance 7.4
917,808.5221306902791,Ambulance return to hub,Ambulance 3.3
917,821.0221306902791,Task complete,Ambulance 3.3
918,808.9448595394971,Ambulance return to hub,Ambulance 3.5
918,821.4448595394971,Task complete,Ambulance 3.5
919,809.0871849105396,Ambulance return to hub,Ambulance 6.3
919,821.5871849105396,Task complete,Ambulance 6.3
920,809.2866287328072,Ambulance return to hub,Ambulance 4.5
920,821.7866287328072,Task complete,Ambulance 4.5
921,810.2425810840246,Ambulance return to hub,Ambulance 6.4
921,822.7425810840246,Task complete,Ambulance 6.4
922,810.6767113997433,Ambulance return to hub,Ambulance 5.3
922,823.1767113997433,Task complete,Ambulance 5.3
923,813.8258448736775,Ambulance return to hub,Ambulance 4.3
923,826.3258448736775,Task complete,Ambulance 4.3
924,816.8698992825389,Ambulance return to hub,Ambulance 5.2
924,829.3698992825389,Task complete,Ambulance 5.2
